SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages
3,Sara Brasil FM,,,DVB-S2,6666.0,2/3,3830 R,tp 61,0.0,,,Sara Brasil FM,https://www.lyngsat.com/radiochannels/br/Sara-Brasil-FM.html,,,False,,Por
3,Sara Brasil FM,,,DVB-S2,6666.0,2/3,3830 R,tp 61,0.0,,,Sara Brasil FM,https://www.lyngsat.com/radiochannels/br/Sara-Brasil-FM.html,,,False,,Por
111,LN+,MPEG-4/HD,1110.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,LN+,https://www.lyngsat.com/tvchannels/ar/LN-.html,,,False,,Spa
111,LN+,MPEG-4/HD,1110.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,LN+,https://www.lyngsat.com/tvchannels/ar/LN-.html,,,False,,Spa
112,Plim Plim,MPEG-4/HD,1620.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,,,Plim Plim,https://www.lyngsat.com/tvchannels/ar/Plim-Plim.html,,,False,,Spa
113,Unife,MPEG-4/HD,1130.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,Unife,https://www.lyngsat.com/tvchannels/ar/Unife.html,,,False,,Spa
113,Unife,MPEG-4/HD,1130.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,Unife,https://www.lyngsat.com/tvchannels/ar/Unife.html,,,False,,Spa
115,PX Sports,HEVC,1630.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,PX Sports,https://www.lyngsat.com/tvchannels/mx/PX-Sports.html,,,False,,Spa
160,Playboy TV Latin America,MPEG-4/HD,1710.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,Playboy TV Latin America,https://www.lyngsat.com/tvchannels/us/Playboy-TV-Latin-America.html,,,False,,Spa Por
160,Playboy TV Latin America,MPEG-4/HD,1710.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,Playboy TV Latin America,https://www.lyngsat.com/tvchannels/us/Playboy-TV-Latin-America.html,,,False,,Spa Por
260*,Playboy TV Latin America,MPEG-2/SD,1210.0,DVB-S,6670.0,3/4,3847 L,tp 62,0.0,PowerVu,,Playboy TV Latin America,https://www.lyngsat.com/tvchannels/us/Playboy-TV-Latin-America.html,,,False,,Spa Spa
260*,Playboy TV Latin America,MPEG-2/SD,1210.0,DVB-S,6670.0,3/4,3847 L,tp 62,0.0,PowerVu,,Playboy TV Latin America,https://www.lyngsat.com/tvchannels/us/Playboy-TV-Latin-America.html,,,False,,Spa Spa
161,Sexy Hot,MPEG-4/HD,1720.0,DVB-S2,15000.0,5/6,3834 L,tp 62,0.0,PowerVu,,Sexy Hot,https://www.lyngsat.com/tvchannels/br/Sexy-Hot.html,,,False,,Por
1,Zoom (Colombia),1-4096MPEG-4/SD,513.0,DVB-S2,2082.0,3/4,3835 R,tp 61,0.0,,,,,,,False,,Spa
270*,Venus (Argentina),MPEG-2/SD,1230.0,DVB-S,6670.0,3/4,3847 L,tp 62,0.0,PowerVu,,Venus (Argentina),https://www.lyngsat.com/tvchannels/ar/Venus.html,,,False,,Spa Spa
301,WOBI TV,MPEG-2/SD,1560.0,DVB-S,6670.0,3/4,3847 L,tp 62,0.0,PowerVu,,WOBI TV,https://www.lyngsat.com/tvchannels/ar/WOBI-TV.html,,,False,,Spa Eng Spa
,Liga 1,34-1,,DVB-S2,7500.0,5/6,3848 R,tp 61,0.0,PowerVu,https://www.lyngsat.com/providers/pe/Liga-1.html,,,,,True,Liga 1,
101,Liga 1 Max,MPEG-4/HD,2200.0,DVB-S2,7500.0,5/6,3848 R,tp 61,0.0,PowerVu,,Liga 1 Max,https://www.lyngsat.com/tvchannels/pe/Liga-1-Max.html,,,False,Liga 1,Spa
102,Liga 1 Básico,MPEG-4/HD,2100.0,DVB-S2,7500.0,5/6,3848 R,tp 61,0.0,PowerVu,,Liga 1 Básico,https://www.lyngsat.com/tvchannels/pe/Liga-1-Basico.html,,,False,Liga 1,Spa
,Daystar TV Español,MPEG-4/HD,1648.0,DVB-S2,2387.0,3/4,3853 R,tp 61,0.0,,,,,,,False,Liga 1,Spa
3,Sun Channel (Venezuela),MPEG-4/HD,4451.0,DVB-S2,5714.0,3/4,3858 R,tp 61,0.0,Xcrypt,,Sun Channel (Venezuela),https://www.lyngsat.com/tvchannels/ve/Sun-Channel.html,,,False,Liga 1,Spa Spa
4,Avivamiento TV,MPEG-4/HD,201.0,DVB-S2,5714.0,3/4,3858 R,tp 61,0.0,,,Avivamiento TV,https://www.lyngsat.com/tvchannels/co/Avivamiento-TV.html,,,False,Liga 1,Spa
6,Cristovisión,MPEG-4/SD,4194.0,DVB-S2,5714.0,3/4,3858 R,tp 61,0.0,,,Cristovisión,https://www.lyngsat.com/tvchannels/co/Cristovision.html,,,False,Liga 1,Spa
6,Cristovisión,MPEG-4/SD,4194.0,DVB-S2,5714.0,3/4,3858 R,tp 61,0.0,,,Cristovisión,https://www.lyngsat.com/tvchannels/co/Cristovision.html,,,False,Liga 1,Spa
1,Tele Vid,0-1MPEG-4/HD,481.0,DVB-S2,2083.0,3/4,3860 L,tp 64,0.0,,,,,,,False,Liga 1,Spa
1,TVMS,65535-1MPEG-2/SD,1110.0,DVB-S,3255.0,3/4,3867 L,tp 64,0.0,,,,,,,False,Liga 1,Por
1,FM Cidade 97,,,DVB-S,3255.0,3/4,3867 L,tp 64,0.0,,,FM Cidade 97,https://www.lyngsat.com/radiochannels/br/FM-Cidade-97.html,,,False,Liga 1,Por
1,Cablenoticias,0-224MPEG-4/HD,33.0,DVB-S2,3000.0,5/6,3891 L,tp 64,0.0,Irdeto,,,,,,False,Liga 1,Spa
1,AgroBrasil TV,0-1MPEG-2/SD,256.0,DVB-S2,2787.0,3/5,3894 L,tp 64,0.0,,,,,,,False,Liga 1,Por
,TV Nazaré,1206-1,,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,
,TV Nazaré,1206-1,,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,
,TV Nazaré,1206-1,,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,
,TV Nazaré,1206-1,,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,
1,TV Nazaré,MPEG-4/HD,1001.0,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,Por
1,TV Nazaré,MPEG-4/HD,1001.0,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,Por
1,TV Nazaré,MPEG-4/HD,1001.0,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,Por
1,TV Nazaré,MPEG-4/HD,1001.0,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,Por
1000,TV Nazaré,MPEG-4/1seg,101.0,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,Por
1000,TV Nazaré,MPEG-4/1seg,101.0,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,Por
1000,TV Nazaré,MPEG-4/1seg,101.0,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,Por
1000,TV Nazaré,MPEG-4/1seg,101.0,DVB-S2,3920.0,3/4,3898 L,tp 64,0.0,,https://www.lyngsat.com/providers/br/TV-Nazare.html,TV Nazaré,https://www.lyngsat.com/tvchannels/br/TV-Nazare.html,,,True,TV Nazaré,Por
1,Exitosa TV,1-1MPEG-4/SD,308.0,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,,,,,False,TV Nazaré,Spa
1,Radio Karibeña,,,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,Radio Karibeña,https://www.lyngsat.com/radiochannels/pe/Radio-Karibena.html,,,False,TV Nazaré,Spa
1,Radio Karibeña,,,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,Radio Karibeña,https://www.lyngsat.com/radiochannels/pe/Radio-Karibena.html,,,False,TV Nazaré,Spa
1,Exitosa,,,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,Exitosa,https://www.lyngsat.com/radiochannels/pe/Exitosa.html,,,False,TV Nazaré,Spa
1,Exitosa,,,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,Exitosa,https://www.lyngsat.com/radiochannels/pe/Exitosa.html,,,False,TV Nazaré,Spa
1,Radio La Kalle,,,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,Radio La Kalle,https://www.lyngsat.com/radiochannels/pe/Radio-La-Kalle.html,,,False,TV Nazaré,Spa
1,Radio La Kalle,,,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,Radio La Kalle,https://www.lyngsat.com/radiochannels/pe/Radio-La-Kalle.html,,,False,TV Nazaré,Spa
1,Z Rock & Pop,,,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,Z Rock & Pop,https://www.lyngsat.com/radiochannels/pe/Z-Rock-and-Pop.html,,,False,TV Nazaré,Spa
1,Z Rock & Pop,,,DVB-S2,2455.0,3/4,3910 L,tp 66,0.0,,,Z Rock & Pop,https://www.lyngsat.com/radiochannels/pe/Z-Rock-and-Pop.html,,,False,TV Nazaré,Spa
,AMC Networks International Latin America,853-201,,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,https://www.lyngsat.com/providers/us/AMC-Networks-International-Latin-America.html,,,,,True,AMC Networks International Latin America,
,AMC Networks International Latin America,853-201,,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,https://www.lyngsat.com/providers/us/AMC-Networks-International-Latin-America.html,,,,,True,AMC Networks International Latin America,
,AMC Networks International Latin America,1-4,,DVB-S2,30000.0,5/6,4095 R,tp 73,0.0,PowerVu,https://www.lyngsat.com/providers/us/AMC-Networks-International-Latin-America.html,,,,,True,AMC Networks International Latin America,
,AMC Networks International Latin America,1-4,,DVB-S2,30000.0,5/6,4095 R,tp 73,0.0,PowerVu,https://www.lyngsat.com/providers/us/AMC-Networks-International-Latin-America.html,,,,,True,AMC Networks International Latin America,
101,Film & Arts Brasil,MPEG-4/HD,100.0,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,,Film & Arts Brasil,https://www.lyngsat.com/tvchannels/ar/Film-and-Arts-Brasil.html,,,False,AMC Networks International Latin America,Por Eng Por
102,Más Chic Estados Unidos,MPEG-4/HD,200.0,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,,Más Chic Estados Unidos,https://www.lyngsat.com/tvchannels/us/Mas-Chic-Estados-Unidos.html,,,False,AMC Networks International Latin America,Spa Eng Spa
103,Film & Arts México,MPEG-4/HD,300.0,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,,Film & Arts México,https://www.lyngsat.com/tvchannels/ar/Film-and-Arts-Mexico.html,,,False,AMC Networks International Latin America,Spa Eng Spa
104,AMC Colombia,MPEG-4/HD,400.0,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,,AMC Colombia,https://www.lyngsat.com/tvchannels/us/AMC-Colombia.html,,,False,AMC Networks International Latin America,Spa Eng Spa Eng
105,[AMC Networks International test card],MPEG-4/HD,501.0,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,,,,,,False,AMC Networks International Latin America,Por
108,[AMC Networks International test card],MPEG-4/SD,1660.0,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,,,,,,False,AMC Networks International Latin America,
106,AMC Brasil,MPEG-4/HD,601.0,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,,AMC Brasil,https://www.lyngsat.com/tvchannels/us/AMC-Brasil.html,,,False,AMC Networks International Latin America,Por Eng Por
107,AMC México,MPEG-4/HD,701.0,DVB-S2,30000.0,5/6,3923 R,tp 65,0.0,PowerVu,,AMC México,https://www.lyngsat.com/tvchannels/us/AMC-Mexico.html,,,False,AMC Networks International Latin America,Spa Eng Spa
,América (Peru),1-1,,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),
,América (Peru),1-1,,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),
,América (Peru),1-1,,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),
1,América (Peru),MPEG-4/HD,101.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
1,América (Peru),MPEG-4/HD,101.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
1,América (Peru),MPEG-4/HD,101.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
2,América (Peru),MPEG-4/HD,201.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
2,América (Peru),MPEG-4/HD,201.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
2,América (Peru),MPEG-4/HD,201.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
3,América (Peru),MPEG-4/HD,301.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
3,América (Peru),MPEG-4/HD,301.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
3,América (Peru),MPEG-4/HD,301.0,DVB-S2,7000.0,3/4,3923 L,tp 66,0.0,Director,https://www.lyngsat.com/providers/pe/America.html,América (Peru),https://www.lyngsat.com/tvchannels/pe/America.html,,,True,América (Peru),Spa
,Uruguayan mux,100-1000,,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,,,,,False,América (Peru),
500,Canal 4 (Uruguay),MPEG-4/SD,502.0,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,Canal 4 (Uruguay),https://www.lyngsat.com/tvchannels/uy/Canal-4.html,,,False,América (Peru),Spa
500,Canal 4 (Uruguay),MPEG-4/SD,502.0,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,Canal 4 (Uruguay),https://www.lyngsat.com/tvchannels/uy/Canal-4.html,,,False,América (Peru),Spa
1300,Canal 4 (Uruguay),MPEG-4/HD,529.0,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,Canal 4 (Uruguay),https://www.lyngsat.com/tvchannels/uy/Canal-4.html,,,False,América (Peru),Spa
1300,Canal 4 (Uruguay),MPEG-4/HD,529.0,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,Canal 4 (Uruguay),https://www.lyngsat.com/tvchannels/uy/Canal-4.html,,,False,América (Peru),Spa
504,Teledoce,MPEG-4/HD,505.0,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,Teledoce,https://www.lyngsat.com/tvchannels/uy/Teledoce.html,,,False,América (Peru),Spa
504,Teledoce,MPEG-4/HD,505.0,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,Teledoce,https://www.lyngsat.com/tvchannels/uy/Teledoce.html,,,False,América (Peru),Spa
900,Teledoce,MPEG-4/SD,901.0,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,Teledoce,https://www.lyngsat.com/tvchannels/uy/Teledoce.html,,,False,América (Peru),Spa
900,Teledoce,MPEG-4/SD,901.0,DVB-S2,9600.0,2/3,3935 L,tp 66,0.0,,,Teledoce,https://www.lyngsat.com/tvchannels/uy/Teledoce.html,,,False,América (Peru),Spa
,City TV (Colombia),0-3,,DVB-S2,4332.0,2/3,3962 R,tp 67,0.0,,https://www.lyngsat.com/providers/co/City-TV.html,City TV (Colombia),https://www.lyngsat.com/tvchannels/co/City-TV.html,,,True,City TV (Colombia),
1,City TV (Colombia),MPEG-4/HD,257.0,DVB-S2,4332.0,2/3,3962 R,tp 67,0.0,,https://www.lyngsat.com/providers/co/City-TV.html,City TV (Colombia),https://www.lyngsat.com/tvchannels/co/City-TV.html,,,True,City TV (Colombia),Spa
2,El Tiempo TV,MPEG-4/HD,513.0,DVB-S2,4332.0,2/3,3962 R,tp 67,0.0,BISS 1,,El Tiempo TV,https://www.lyngsat.com/tvchannels/co/El-Tiempo-TV.html,,,False,City TV (Colombia),Spa
,Canal Capital,.-.,,DVB-S2,4332.0,2/3,3962 L,tp 68,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,
,Canal Capital,.-.,,DVB-S2,4332.0,2/3,3962 L,tp 68,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,
,Canal Capital,.-.,,DVB-S2,4332.0,2/3,3962 L,tp 68,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,
,Canal Capital,.-.,,DVB-S2,4332.0,2/3,3962 L,tp 68,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,
6141,Canal Capital,MPEG-4/HD,1071.0,DVB-S2,4332.0,2/3,3962 L,tp 68,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,Spa
6141,Canal Capital,MPEG-4/HD,1071.0,DVB-S2,4332.0,2/3,3962 L,tp 68,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,Spa
6141,Canal Capital,MPEG-4/HD,1071.0,DVB-S2,4332.0,2/3,3962 L,tp 68,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,Spa
6141,Canal Capital,MPEG-4/HD,1071.0,DVB-S2,4332.0,2/3,3962 L,tp 68,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,Spa
5,Canal Capital,MPEG-4/SD,1051.0,DVB-S2,12832.0,3/4,4025 L,tp 70,0.0,,https://www.lyngsat.com/providers/co/Canal-Capital.html,Canal Capital,https://www.lyngsat.com/tvchannels/co/Canal-Capital.html,,,True,Canal Capital,Spa
