Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,1,TVC News,,MPEG-4/SD,613,5112 Eng,,,3934 L,tp HEL8,39,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,1,TVC News,,MPEG-4/SD,613,5112 Eng,,,3934 L,tp HEL8,39,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,2,TVC (Nigeria),,MPEG-4/SD,612,5113 Eng,,,3934 L,tp HEL8,39,,,TVC (Nigeria),https://www.lyngsat.com/tvchannels/ng/TVC.html
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,2,TVC (Nigeria),,MPEG-4/SD,612,5113 Eng,,,3934 L,tp HEL8,39,,,TVC (Nigeria),https://www.lyngsat.com/tvchannels/ng/TVC.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,,BBC World Service,,1-315,,1.0,,Onacila201218,4000 R,tp HER9,39,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,,BBC World Service,,1-315,,1.0,,Onacila201218,4000 R,tp HER9,39,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,,BBC World Service,,3004-322,,9.4,,N Stanislav220630,4087 L,tp GLL16,,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,,BBC World Service,,3004-322,,9.4,,N Stanislav220630,4087 L,tp GLL16,,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13911,(BBC Africa feeds),,,6701,6702,,,4000 R,tp HER9,39,,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13912,(BBC Africa feeds),,,6711,6712,,,4000 R,tp HER9,39,,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13914,(BBC Africa feeds),,,6731,6732,,,4000 R,tp HER9,39,,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13917,(BBC Africa feeds),,,6761,6762,,,4000 R,tp HER9,39,,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13901,BBC World Service English East Africa,,,,6602 Eng,,,4000 R,tp HER9,39,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13901,BBC World Service English East Africa,,,,6602 Eng,,,4000 R,tp HER9,39,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13901,BBC World Service English East Africa,,,,6602 Eng,,,4087 L,tp GLL16,,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13901,BBC World Service English East Africa,,,,6602 Eng,,,4087 L,tp GLL16,,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13902,BBC World Service English West Africa,,,,6612 Eng,,,4000 R,tp HER9,39,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13902,BBC World Service English West Africa,,,,6612 Eng,,,4000 R,tp HER9,39,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13902,BBC World Service English West Africa,,,,6612 Eng,,,4087 L,tp GLL16,,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13902,BBC World Service English West Africa,,,,6612 Eng,,,4087 L,tp GLL16,,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13907,BBC World Service English Europe,,,,6662 Eng,,,4000 R,tp HER9,39,,,BBC World Service English Europe,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-Europe.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13907,BBC World Service English Europe,,,,6662 Eng,,,4000 R,tp HER9,39,,,BBC World Service English Europe,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-Europe.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13908,BBC World Service English Middle East,,,,6662 Eng,,,4000 R,tp HER9,39,,,BBC World Service English Middle East,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-Middle-East.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13910,BBC World Service English News,,,,6692 Eng,,,4000 R,tp HER9,39,,,BBC World Service English News,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-News.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13910,BBC World Service English News,,,,6692 Eng,,,4000 R,tp HER9,39,,,BBC World Service English News,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-News.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13910,BBC World Service English News,,,,6692 Eng,,,4087 L,tp GLL16,,,,BBC World Service English News,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-News.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13910,BBC World Service English News,,,,6692 Eng,,,4087 L,tp GLL16,,,,BBC World Service English News,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-News.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13916,BBC World Service Arabic,,,,6752 Ara,,,4000 R,tp HER9,39,,,BBC World Service Arabic,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13916,BBC World Service Arabic,,,,6752 Ara,,,4000 R,tp HER9,39,,,BBC World Service Arabic,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13916,BBC World Service Arabic,,,,6752 Ara,,,4000 R,tp HER9,39,,,BBC World Service Arabic,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13916,BBC World Service Arabic,,,,6752 Ara,,,4000 R,tp HER9,39,,,BBC World Service Arabic,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13916,BBC World Service Arabic,,,,67.2 Ara,,,4087 L,tp GLL16,,,,BBC World Service Arabic,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13916,BBC World Service Arabic,,,,67.2 Ara,,,4087 L,tp GLL16,,,,BBC World Service Arabic,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13916,BBC World Service Arabic,,,,67.2 Ara,,,4087 L,tp GLL16,,,,BBC World Service Arabic,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13916,BBC World Service Arabic,,,,67.2 Ara,,,4087 L,tp GLL16,,,,BBC World Service Arabic,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13928,BBC World Service Dari,,,,6872 Prs,,,4000 R,tp HER9,39,,,BBC World Service Dari,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Dari.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13929,BBC World Service Persian,,,,6882 Per,,,4000 R,tp HER9,39,,,BBC World Service Persian,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Persian.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13930,BBC World Service Afrique,,,,6892 Fre,,,4000 R,tp HER9,39,,,BBC World Service Afrique,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Afrique.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13930,BBC World Service Afrique,,,,6892 Fre,,,4000 R,tp HER9,39,,,BBC World Service Afrique,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Afrique.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13930,BBC World Service Afrique,,,,6892 Fre,,,4087 L,tp GLL16,,,,BBC World Service Afrique,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Afrique.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13930,BBC World Service Afrique,,,,6892 Fre,,,4087 L,tp GLL16,,,,BBC World Service Afrique,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Afrique.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13931,BBC Gahuza,,,,6902,,,4000 R,tp HER9,39,,,BBC Gahuza,https://www.lyngsat.com/radiochannels/uk/BBC-Gahuza.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13931,BBC Gahuza,,,,6902,,,4000 R,tp HER9,39,,,BBC Gahuza,https://www.lyngsat.com/radiochannels/uk/BBC-Gahuza.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13931,BBC Gahuza,,,,6902,,,4087 L,tp GLL16,,,,BBC Gahuza,https://www.lyngsat.com/radiochannels/uk/BBC-Gahuza.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13931,BBC Gahuza,,,,6902,,,4087 L,tp GLL16,,,,BBC Gahuza,https://www.lyngsat.com/radiochannels/uk/BBC-Gahuza.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4000 R,tp HER9,39,,,BBC Hausa Rediyo,https://www.lyngsat.com/radiochannels/uk/BBC-Hausa-Rediyo.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4000 R,tp HER9,39,,,BBC Hausa Rediyo,https://www.lyngsat.com/radiochannels/uk/BBC-Hausa-Rediyo.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4000 R,tp HER9,39,,,BBC Hausa Rediyo,https://www.lyngsat.com/radiochannels/uk/BBC-Hausa-Rediyo.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4000 R,tp HER9,39,,,BBC Hausa Rediyo,https://www.lyngsat.com/radiochannels/uk/BBC-Hausa-Rediyo.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4087 L,tp GLL16,,,,BBC Hausa Rediyo,https://www.lyngsat.com/radiochannels/uk/BBC-Hausa-Rediyo.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4087 L,tp GLL16,,,,BBC Hausa Rediyo,https://www.lyngsat.com/radiochannels/uk/BBC-Hausa-Rediyo.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4087 L,tp GLL16,,,,BBC Hausa Rediyo,https://www.lyngsat.com/radiochannels/uk/BBC-Hausa-Rediyo.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4087 L,tp GLL16,,,,BBC Hausa Rediyo,https://www.lyngsat.com/radiochannels/uk/BBC-Hausa-Rediyo.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13942,BBC World Service Pashto,,,,7012 Pus,,,4000 R,tp HER9,39,,,BBC World Service Pashto,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Pashto.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13955,BBC World Service Somali,,,,7142 Som,,,4000 R,tp HER9,39,,,BBC World Service Somali,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Somali.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13955,BBC World Service Somali,,,,7142 Som,,,4000 R,tp HER9,39,,,BBC World Service Somali,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Somali.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13955,BBC World Service Somali,,,,7142 Som,,,4087 L,tp GLL16,,,,BBC World Service Somali,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Somali.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13955,BBC World Service Somali,,,,7142 Som,,,4087 L,tp GLL16,,,,BBC World Service Somali,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Somali.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13960,BBC World Service Swahili,,,,7192 Swa,,,4000 R,tp HER9,39,,,BBC World Service Swahili,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Swahili.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,,Voice of America,,196-196,,3.1,,J10Dude210930,4014 R,tp HER9,39,,https://www.lyngsat.com/providers/us/Voice-of-America.html,Voice of America,https://www.lyngsat.com/radiochannels/us/Voice-of-America.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,,Voice of America,,196-196,,3.1,,J10Dude210930,4014 R,tp HER9,39,,https://www.lyngsat.com/providers/us/Voice-of-America.html,Voice of America,https://www.lyngsat.com/radiochannels/us/Voice-of-America.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,1,Voice of America,,,,3001,,,4014 R,tp HER9,39,,https://www.lyngsat.com/providers/us/Voice-of-America.html,Voice of America,https://www.lyngsat.com/radiochannels/us/Voice-of-America.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,1,Voice of America,,,,3001,,,4014 R,tp HER9,39,,https://www.lyngsat.com/providers/us/Voice-of-America.html,Voice of America,https://www.lyngsat.com/radiochannels/us/Voice-of-America.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,62,Voice of America,,,,3062,,,11919 H,tp 951,0,,https://www.lyngsat.com/providers/us/Voice-of-America.html,Voice of America,https://www.lyngsat.com/radiochannels/us/Voice-of-America.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,62,Voice of America,,,,3062,,,11919 H,tp 951,0,,https://www.lyngsat.com/providers/us/Voice-of-America.html,Voice of America,https://www.lyngsat.com/radiochannels/us/Voice-of-America.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,2,VoA Rwanda,,,,3002,,,4014 R,tp HER9,39,,,VoA Rwanda,https://www.lyngsat.com/radiochannels/us/VoA-Rwanda.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,2,VoA Rwanda,,,,3002,,,4014 R,tp HER9,39,,,VoA Rwanda,https://www.lyngsat.com/radiochannels/us/VoA-Rwanda.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,63,VoA Rwanda,,,,3063,,,11919 H,tp 951,0,,,VoA Rwanda,https://www.lyngsat.com/radiochannels/us/VoA-Rwanda.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,63,VoA Rwanda,,,,3063,,,11919 H,tp 951,0,,,VoA Rwanda,https://www.lyngsat.com/radiochannels/us/VoA-Rwanda.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,3,VoA 1,,,,3003 Eng,,,4014 R,tp HER9,39,,,VoA 1,https://www.lyngsat.com/radiochannels/us/VoA-1.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,3,VoA 1,,,,3003 Eng,,,4014 R,tp HER9,39,,,VoA 1,https://www.lyngsat.com/radiochannels/us/VoA-1.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,64,VoA 1,,,,3064 Eng,,,11919 H,tp 951,0,,,VoA 1,https://www.lyngsat.com/radiochannels/us/VoA-1.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,64,VoA 1,,,,3064 Eng,,,11919 H,tp 951,0,,,VoA 1,https://www.lyngsat.com/radiochannels/us/VoA-1.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,4,VoA Congo-Brazzaville,,,,3004,,,4014 R,tp HER9,39,,,VoA Congo-Brazzaville,https://www.lyngsat.com/radiochannels/us/VoA-Congo-Brazzaville.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,4,VoA Congo-Brazzaville,,,,3004,,,4014 R,tp HER9,39,,,VoA Congo-Brazzaville,https://www.lyngsat.com/radiochannels/us/VoA-Congo-Brazzaville.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,65,VoA Congo-Brazzaville,,,,3065,,,11919 H,tp 951,0,,,VoA Congo-Brazzaville,https://www.lyngsat.com/radiochannels/us/VoA-Congo-Brazzaville.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,65,VoA Congo-Brazzaville,,,,3065,,,11919 H,tp 951,0,,,VoA Congo-Brazzaville,https://www.lyngsat.com/radiochannels/us/VoA-Congo-Brazzaville.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,5,Radio Sawa Mauritania,,,,3005 Ara,,,4014 R,tp HER9,39,,,Radio Sawa Mauritania,https://www.lyngsat.com/radiochannels/us/Radio-Sawa-Mauritania.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,5,Radio Sawa Mauritania,,,,3005 Ara,,,4014 R,tp HER9,39,,,Radio Sawa Mauritania,https://www.lyngsat.com/radiochannels/us/Radio-Sawa-Mauritania.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,66,Radio Sawa Mauritania,,,,3066 Ara,,,11919 H,tp 951,0,,,Radio Sawa Mauritania,https://www.lyngsat.com/radiochannels/us/Radio-Sawa-Mauritania.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,66,Radio Sawa Mauritania,,,,3066 Ara,,,11919 H,tp 951,0,,,Radio Sawa Mauritania,https://www.lyngsat.com/radiochannels/us/Radio-Sawa-Mauritania.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,6,VoA Bambara,,,,3006,,,4014 R,tp HER9,39,,,VoA Bambara,https://www.lyngsat.com/radiochannels/us/VoA-Bambara.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,6,VoA Bambara,,,,3006,,,4014 R,tp HER9,39,,,VoA Bambara,https://www.lyngsat.com/radiochannels/us/VoA-Bambara.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,67,VoA Bambara,,,,3067,,,11919 H,tp 951,0,,,VoA Bambara,https://www.lyngsat.com/radiochannels/us/VoA-Bambara.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,67,VoA Bambara,,,,3067,,,11919 H,tp 951,0,,,VoA Bambara,https://www.lyngsat.com/radiochannels/us/VoA-Bambara.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,7,VoA Somali,,,,3007,,,4014 R,tp HER9,39,,,VoA Somali,https://www.lyngsat.com/radiochannels/us/VoA-Somali.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,7,VoA Somali,,,,3007,,,4014 R,tp HER9,39,,,VoA Somali,https://www.lyngsat.com/radiochannels/us/VoA-Somali.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,68,VoA Somali,,,,3068,,,11919 H,tp 951,0,,,VoA Somali,https://www.lyngsat.com/radiochannels/us/VoA-Somali.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,68,VoA Somali,,,,3068,,,11919 H,tp 951,0,,,VoA Somali,https://www.lyngsat.com/radiochannels/us/VoA-Somali.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,9,VoA Burundi,,,,3009,,,4014 R,tp HER9,39,,,VoA Burundi,https://www.lyngsat.com/radiochannels/us/VoA-Burundi.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,9,VoA Burundi,,,,3009,,,4014 R,tp HER9,39,,,VoA Burundi,https://www.lyngsat.com/radiochannels/us/VoA-Burundi.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,71,VoA Burundi,,,,3071,,,11919 H,tp 951,0,,,VoA Burundi,https://www.lyngsat.com/radiochannels/us/VoA-Burundi.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,71,VoA Burundi,,,,3071,,,11919 H,tp 951,0,,,VoA Burundi,https://www.lyngsat.com/radiochannels/us/VoA-Burundi.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,10,VoA South Sudan,,,,3010,,,4014 R,tp HER9,39,,,VoA South Sudan,https://www.lyngsat.com/radiochannels/us/VoA-South-Sudan.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,10,VoA South Sudan,,,,3010,,,4014 R,tp HER9,39,,,VoA South Sudan,https://www.lyngsat.com/radiochannels/us/VoA-South-Sudan.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,72,VoA South Sudan,,,,3072,,,11919 H,tp 951,0,,,VoA South Sudan,https://www.lyngsat.com/radiochannels/us/VoA-South-Sudan.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,72,VoA South Sudan,,,,3072,,,11919 H,tp 951,0,,,VoA South Sudan,https://www.lyngsat.com/radiochannels/us/VoA-South-Sudan.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,11,VoA Ghana,,,,3011,,,4014 R,tp HER9,39,,,VoA Ghana,https://www.lyngsat.com/radiochannels/us/VoA-Ghana.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,11,VoA Ghana,,,,3011,,,4014 R,tp HER9,39,,,VoA Ghana,https://www.lyngsat.com/radiochannels/us/VoA-Ghana.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,73,VoA Ghana,,,,3073,,,11919 H,tp 951,0,,,VoA Ghana,https://www.lyngsat.com/radiochannels/us/VoA-Ghana.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,73,VoA Ghana,,,,3073,,,11919 H,tp 951,0,,,VoA Ghana,https://www.lyngsat.com/radiochannels/us/VoA-Ghana.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,12,VoA Togo,,,,3012,,,4014 R,tp HER9,39,,,VoA Togo,https://www.lyngsat.com/radiochannels/us/VoA-Togo.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,12,VoA Togo,,,,3012,,,4014 R,tp HER9,39,,,VoA Togo,https://www.lyngsat.com/radiochannels/us/VoA-Togo.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,74,VoA Togo,,,,3074,,,11919 H,tp 951,0,,,VoA Togo,https://www.lyngsat.com/radiochannels/us/VoA-Togo.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,74,VoA Togo,,,,3074,,,11919 H,tp 951,0,,,VoA Togo,https://www.lyngsat.com/radiochannels/us/VoA-Togo.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,13,Khartoum FM,,,,3013 Ara,,,4014 R,tp HER9,39,,,Khartoum FM,https://www.lyngsat.com/radiochannels/sd/Khartoum-FM.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,13,Khartoum FM,,,,3013 Ara,,,4014 R,tp HER9,39,,,Khartoum FM,https://www.lyngsat.com/radiochannels/sd/Khartoum-FM.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,75,Khartoum FM,,,,3075 Ara,,,11919 H,tp 951,0,,,Khartoum FM,https://www.lyngsat.com/radiochannels/sd/Khartoum-FM.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,75,Khartoum FM,,,,3075 Ara,,,11919 H,tp 951,0,,,Khartoum FM,https://www.lyngsat.com/radiochannels/sd/Khartoum-FM.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,14,VoA Chad,,,,3014,,,4014 R,tp HER9,39,,,VoA Chad,https://www.lyngsat.com/radiochannels/us/VoA-Chad.html
