Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12742 Vtp F6Eurasia,10996 Vtp B2Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230617
12742 Vtp F6Eurasia,11005 Vtp B2Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230504
12742 Vtp F6Eurasia,11014 Vtp B2Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230317
12742 Vtp F6Eurasia,11018 Htp B1Eurasia,DVB-S20003/4,,(feeds),,,,,,Roli231213
12742 Vtp F6Eurasia,11026 Vtp B2Eurasia,DVB-S2QPSK33335/6,,(feeds),,,,,,Roli230607
12742 Vtp F6Eurasia,11042 Htp B3Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220918
12742 Vtp F6Eurasia,11043 Vtp B4Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221230
12742 Vtp F6Eurasia,11051 Htp B3Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220918
12742 Vtp F6Eurasia,11052 Vtp B4Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221230
12742 Vtp F6Eurasia,11061 Vtp B4Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221230
12742 Vtp F6Eurasia,11070 Htp B3Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221002
12742 Vtp F6Eurasia,11072 Vtp B4Eurasia,DVB-S28PSK23333/4,,(feeds),,,,,,Roli230612
12742 Vtp F6Eurasia,11079 Htp B3Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221002
12742 Vtp F6Eurasia,11095 Htp B3Eurasia,DVB-S28PSK36503/4,,(feeds),,,,,,Roli221009
12742 Vtp F6Eurasia,11098 Htp B3Eurasia,DVB-S28PSK33333/4,,(IHA feeds),,,,,,Roli230614
12742 Vtp F6Eurasia,11102 Htp B3Eurasia,DVB-S28PSK32003/4,,(IHA feeds),,,,,,Roli230705
12742 Vtp F6Eurasia,11106 Htp B3Eurasia,DVB-S232005/6,,(IHA feeds),,,,,,Roli230702
12742 Vtp F6Eurasia,11106 Vtp B4Eurasia46-47,DVB-S28PSK33333/5,1,Al Rasheed TV,,1-1MPEG-4/HD,404,5.5 100 Ara,,N Stanislav230526
12742 Vtp F6Eurasia,11106 Vtp B4Eurasia46-47,1,Al Rasheed FM,,,,101 Ara,,,
12742 Vtp F6Eurasia,11111 Htp B3Eurasia,DVB-S28PSK30003/4,,(feeds),,,,,,Roli240203
12742 Vtp F6Eurasia,11127 Vtp B6Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221231
12742 Vtp F6Eurasia,11136 Htp B5Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221002
12742 Vtp F6Eurasia,11136 Vtp B6Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221231
12742 Vtp F6Eurasia,11145 Htp B5Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221002
12742 Vtp F6Eurasia,11150 Vtp B6Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230818
12742 Vtp F6Eurasia,11159 Htp B5Eurasia,DVB-S28PSK19505/6,,(feeds),,,,,,Roli230723
12742 Vtp F6Eurasia,11169 Vtp B6Eurasia,DVB-S28PSK37003/4,,(feeds),,,,,,Roli231223
12742 Vtp F6Eurasia,11174 Vtp B6Eurasia,DVB-S28PSK37003/4,,(feeds),,,,,,Roli231216
12742 Vtp F6Eurasia,11179 Vtp B6Eurasia,DVB-S28PSK21703/4,,(feeds),,,,,,Roli240122
12742 Vtp F6Eurasia,11189 Vtp B6Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220428
