Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3725 Htp 1C,DVB-S28PSK300003/4,,ETV Network,,1-1,,7.9,Irdeto,KS Naik220929,https://www.lyngsat.com/providers/in/ETV-Network.html
3725 Htp 1C,DVB-S28PSK300003/4,2,News 18 Madhya Pradesh & Chhattisgarh,,MPEG-4/SD,201,202,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,3,News 18 Rajasthan,,MPEG-4/SD,301,302 Hin,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,4,News 18 Bihar & Jharkhand,,MPEG-4/SD,401,4002 Hin,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,5,News 18 Jammu Kashmir Ladakh Himachal,,MPEG-4/SD,501,502,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,7,News 18 Odia,,MPEG-4/SD,701,702 Ori,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,8,Colors Bangla,,MPEG-4/SD,801,803 Ben,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,9,Colors Marathi,,MPEG-4/SD,901,902 Mar,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,10,Colors Kannada,,MPEG-4/SD,1001,1002 Kan,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,11,Colors Infinity,,MPEG-4/HD,1101,1102 Eng1103 Eng,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,12,VH1 India,,MPEG-4/HD,1201,1202 Eng,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,13,Colors Cineplex,,MPEG-4/HD,1301,1302 Hin1303 Hin,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,14,Colors Infinity,,MPEG-4/SD,1401,1402 Eng,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,15,Colors Gujarati Cinema,,MPEG-4/SD,1501,1502 Guj,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,16,Colors Bangla Cinema,,MPEG-4/SD,1601,1602 Ben,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,17,Nick HD+,,MPEG-4/HD,1701,1702 Eng,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,18,MTV Beats,,MPEG-4/SD,1801,1802 Eng,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,19,Colors Cineplex,,MPEG-4/SD,1901,1902 Hin,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,20,VH1 India,,MPEG-4/SD,2001,2002 Eng,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,21,Colors Odia,,MPEG-4/SD,412,413 Ori,Irdeto,,
3725 Htp 1C,DVB-S28PSK300003/4,22,Colors Gujarati,,MPEG-4/SD,422,423 Guj,Irdeto,,
3756 Htp 2C,DVB-S28PSK150005/6,,Indiasign,,,,9.4,,N Stanislav230604,https://www.lyngsat.com/providers/in/Indiasign.html
3756 Htp 2C,DVB-S28PSK150005/6,1,Manoranjan Prime,,MPEG-4/SD,2001,3001 Bho,,,
3756 Htp 2C,DVB-S28PSK150005/6,2,Sidharth TV,,MPEG-4/SD,2002,3002 Ori,Irdeto,,
3756 Htp 2C,DVB-S28PSK150005/6,3,Sidharth Gold,,MPEG-4/SD,2003,3003 Ori,Irdeto,,
3756 Htp 2C,DVB-S28PSK150005/6,4,Sidharth Bhakti,,MPEG-4/SD,2004,3004 Ori,Irdeto,,
3756 Htp 2C,DVB-S28PSK150005/6,5,Jay Jagannath,,MPEG-4/SD,2005,3005,Irdeto,,
3756 Htp 2C,DVB-S28PSK150005/6,6,A1 TV,,MPEG-4/SD,2006,3006,,,
3756 Htp 2C,DVB-S28PSK150005/6,7,4TV News,,MPEG-4/SD,2007,3007,,,
3756 Htp 2C,DVB-S28PSK150005/6,8,BS TV (India),,MPEG-4/SD,2008,3008,,,
3756 Htp 2C,DVB-S28PSK150005/6,9,Tribe TV,,MPEG-4/SD,2009,3009,,,
3756 Htp 2C,DVB-S28PSK150005/6,10,Tribe Plus tests,,MPEG-4/SD,2010,3010,,,
3756 Htp 2C,DVB-S28PSK150005/6,11,Raftaar Media,,MPEG-4/SD,2011,3011,,,
3756 Htp 2C,DVB-S28PSK150005/6,12,Popular TV (India),,MPEG-4/SD,2012,3012,,,
3756 Htp 2C,DVB-S28PSK150005/6,13,HNN 24x7,,MPEG-4/SD,2013,3013 Hin,,,
3756 Htp 2C,DVB-S28PSK150005/6,14,Shubhsandesh TV,,MPEG-4/SD,2014,3014 Hin,,,
3756 Htp 2C,DVB-S28PSK150005/6,15,Goodnews TV (India),,MPEG-4/SD,2015,3015 Eng,,,
3756 Htp 2C,DVB-S28PSK150005/6,16,Samachar Plus Uttarakhand,,MPEG-4/SD,2016,3016 Hin,,,
3756 Htp 2C,DVB-S28PSK150005/6,17,Samachar Plus Rajasthan,,MPEG-4/SD,2017,3017 Hin,,,
3756 Htp 2C,DVB-S28PSK150005/6,18,Big TV (India),,MPEG-4/SD,2018,3018 Tel,,,
3768 Htp 2C,DVB-S28PSK36005/6,,SVBC,,0-1,,9.4,,C Sutton211112,https://www.lyngsat.com/providers/in/SVBC.html
3768 Htp 2C,DVB-S28PSK36005/6,1,SVBC Telugu,,MPEG-4/SD,611,631 Tel 632 Tam 632 Kan,,,
3768 Htp 2C,DVB-S28PSK36005/6,2,SVBC 2 Tamil,,MPEG-4/SD,711,731 Tam 732 Kan,,,
3768 Htp 2C,DVB-S28PSK36005/6,3,SVBC 3 Kannada,,MPEG-4/SD,811,831 Kan,,,
3768 Htp 2C,DVB-S28PSK36005/6,4,SVBC 4 Hindi,,MPEG-4/SD,911,931 Hin,,,
3776 Htp 2C,DVB-S28PSK112505/6,,Indiasign,,9-4,,9.4,,DX Bozóth230407,https://www.lyngsat.com/providers/in/Indiasign.html
