SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,INTV,,,11559 H,,0.0,"Conax,Irdeto",,,,False,,2/3,30000,DVB-S2,,,
,INTV,,,11599 H,,0.0,Conax,,,,False,,000,230,DVB-S2,,,
,INTV,,,11639 H,,0.0,"Conax,Irdeto",,,,False,,2/3,30000,DVB-S2,,,
,INTV,,,11679 H,,0.0,"Conax,Irdeto",,,,False,,2/3,30000,DVB-S2,,,
,INTV,,,11679 V,,0.0,Conax,,,,False,,1/2,30000,DVB-S2,,,
105.0,Fox Sports 2 Argentina,MPEG-4/HD,4938.0,11559 H,,0.0,,,Fox Sports 2 Argentina,https://www.lyngsat.com/tvchannels/us/Fox-Sports-2-Argentina.html,False,,2/3,30000,DVB-S2,Spa,us,
565.0,UCL,MPEG-4/SD,5530.0,11599 H,,0.0,,,UCL,https://www.lyngsat.com/tvchannels/uy/UCL.html,False,,000,230,DVB-S2,Spa,uy,
2.0,Somos,MPEG-4/SD,4689.0,11639 H,,0.0,,,Somos,https://www.lyngsat.com/tvchannels/ar/Somos.html,False,,2/3,30000,DVB-S2,Spa,ar,
952.0,Radio Nacional Argentina,,,11639 H,,0.0,,,Radio Nacional Argentina,https://www.lyngsat.com/radiochannels/ar/Radio-Nacional-Argentina.html,False,,2/3,30000,DVB-S2,,ar,
954.0,Cadena 3,,,11639 H,,0.0,,,Cadena 3,https://www.lyngsat.com/radiochannels/ar/Cadena-3.html,False,,2/3,30000,DVB-S2,,ar,
954.0,Cadena 3,,,11639 H,,0.0,,,Cadena 3,https://www.lyngsat.com/radiochannels/ar/Cadena-3.html,False,,2/3,30000,DVB-S2,,ar,
50.0,INTV promo,MPEG-4/HD,256.0,11679 H,,0.0,,,,,False,,2/3,30000,DVB-S2,Spa,,
950.0,Mitre,,,11679 H,,0.0,,,Mitre,https://www.lyngsat.com/radiochannels/ar/Mitre.html,False,,2/3,30000,DVB-S2,Spa,ar,
950.0,Mitre,,,11679 H,,0.0,,,Mitre,https://www.lyngsat.com/radiochannels/ar/Mitre.html,False,,2/3,30000,DVB-S2,Spa,ar,
951.0,La 100,,,11679 H,,0.0,,,La 100,https://www.lyngsat.com/radiochannels/ar/La-100.html,False,,2/3,30000,DVB-S2,Spa,ar,
951.0,La 100,,,11679 H,,0.0,,,La 100,https://www.lyngsat.com/radiochannels/ar/La-100.html,False,,2/3,30000,DVB-S2,Spa,ar,
6028.0,América Paraguay,MPEG-4/HD,7338.0,11679 V,,0.0,,,América Paraguay,https://www.lyngsat.com/tvchannels/ar/America-Paraguay.html,False,,1/2,30000,DVB-S2,Spa,ar,
6028.0,América Paraguay,MPEG-4/HD,7338.0,11679 V,,0.0,,,América Paraguay,https://www.lyngsat.com/tvchannels/ar/America-Paraguay.html,False,,1/2,30000,DVB-S2,Spa,ar,
,(feeds),,,11738 V,,,,,,,False,,200,27,DVB-S2,,,
,(feeds),,,11746 V,,,,,,,False,,710,23,DVB-S2,,,
,(feeds),,,11750 V,,,,,,,False,,710,23,DVB-S2,,,
