SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,Azercosmos,116-777,,11469 H,,0,Irdeto,https://www.lyngsat.com/providers/az/Azercosmos.html,,,True,Azercosmos,5/6,19000.0,DVB-S2,,,az
33.0,Perviy kanal Europa,MPEG-4/SD,33.0,11469 H,,0,Irdeto,,Perviy kanal Europa,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
33.0,Perviy kanal Europa,MPEG-4/SD,33.0,11469 H,,0,Irdeto,,Perviy kanal Europa,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-Europa.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
440.0,Bober International,MPEG-4/SD,441.0,11469 H,,0,Irdeto,,Bober International,https://www.lyngsat.com/tvchannels/ru/Bober-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
450.0,Dom Kino Premium International,MPEG-4/SD,451.0,11469 H,,0,Irdeto,,Dom Kino Premium International,https://www.lyngsat.com/tvchannels/ru/Dom-Kino-Premium-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
460.0,Dom Kino International,MPEG-4/SD,461.0,11469 H,,0,Irdeto,,Dom Kino International,https://www.lyngsat.com/tvchannels/ru/Dom-Kino-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
470.0,Karusel International,MPEG-4/SD,471.0,11469 H,,0,Irdeto,,Karusel International,https://www.lyngsat.com/tvchannels/ru/Karusel-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
520.0,Muzika Pervogo International,MPEG-4/SD,521.0,11469 H,,0,Irdeto,,Muzika Pervogo International,https://www.lyngsat.com/tvchannels/ru/Muzika-Pervogo-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
550.0,Telekanal O! International,MPEG-4/SD,551.0,11469 H,,0,Irdeto,,Telekanal O! International,https://www.lyngsat.com/tvchannels/ru/Telekanal-O-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
600.0,Perviy kanal CIS,MPEG-4/SD,601.0,11469 H,,0,Irdeto,,Perviy kanal CIS,https://www.lyngsat.com/tvchannels/ru/Perviy-kanal-CIS.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
630.0,Pobeda International,MPEG-4/SD,631.0,11469 H,,0,Irdeto,,Pobeda International,https://www.lyngsat.com/tvchannels/ru/Pobeda-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
630.0,Pobeda International,MPEG-4/SD,631.0,11469 H,,0,Irdeto,,Pobeda International,https://www.lyngsat.com/tvchannels/ru/Pobeda-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
640.0,Poehali! International,MPEG-4/SD,641.0,11469 H,,0,Irdeto,,Poehali! International,https://www.lyngsat.com/tvchannels/ru/Poehali-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
650.0,Telecafé International,MPEG-4/SD,651.0,11469 H,,0,Irdeto,,Telecafé International,https://www.lyngsat.com/tvchannels/ru/Telecafe-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
700.0,Vremya International,MPEG-4/SD,701.0,11469 H,,0,Irdeto,,Vremya International,https://www.lyngsat.com/tvchannels/ru/Vremya-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
880.0,Lapki Live International,MPEG-4/SD,881.0,11469 H,,0,Irdeto,,Lapki Live International,https://www.lyngsat.com/tvchannels/ru/Lapki-Live-International.html,False,Azercosmos,5/6,19000.0,DVB-S2,Rus,ru,
,Vivacom,213-6,,11475 V,,49.6-51.6,"Irdeto,Videoguard",,,,False,Azercosmos,5/6,30000.0,DVB-S2,,,
,Vivacom,213-3,,11555 V,,49.6-51.6,"Irdeto,Videoguard",,,,False,Azercosmos,5/6,30000.0,DVB-S2,,,
,Vivacom,213-1,,12520 V,,49.6-51.6,"Irdeto,Videoguard",,,,False,Azercosmos,5/6,30000.0,DVB-S2,,,
,Vivacom,213-2,,12560 V,,49.6-51.6,"Irdeto,Videoguard",,,,False,Azercosmos,5/6,30000.0,DVB-S2,,,
,Vivacom,213-4,,12600 V,,49.6-51.6,"Irdeto,Videoguard",,,,False,Azercosmos,5/6,30000.0,DVB-S2,,,
5001.0,TV 1 (Bulgaria),MPEG-4/SD,5101.0,11475 V,,49.6-51.6,,,TV 1 (Bulgaria),https://www.lyngsat.com/tvchannels/bg/TV-1.html,False,Azercosmos,5/6,30000.0,DVB-S2,Bul,bg,
5001.0,TV 1 (Bulgaria),MPEG-4/SD,5101.0,11475 V,,49.6-51.6,,,TV 1 (Bulgaria),https://www.lyngsat.com/tvchannels/bg/TV-1.html,False,Azercosmos,5/6,30000.0,DVB-S2,Bul,bg,
5014.0,Freedom,MPEG-4/SD,5114.0,11475 V,,49.6-51.6,,,Freedom,https://www.lyngsat.com/tvchannels/ua/Freedom.html,False,Azercosmos,5/6,30000.0,DVB-S2,Rus,ua,
5014.0,Freedom,MPEG-4/SD,5114.0,11475 V,,49.6-51.6,,,Freedom,https://www.lyngsat.com/tvchannels/ua/Freedom.html,False,Azercosmos,5/6,30000.0,DVB-S2,Rus,ua,
5034.0,TV5Monde Europe,MPEG-4/SD,5134.0,11475 V,,49.6-51.6,,,TV5Monde Europe,https://www.lyngsat.com/tvchannels/fr/TV5Monde-Europe.html,False,Azercosmos,5/6,30000.0,DVB-S2,Fre,fr,
,Dialog TV,,,11510 V,,0,Irdeto,,,,False,Azercosmos,5/6,27690.0,DVB-S2,,,
,Dialog TV,,,11555 V,,0,Irdeto,,,,False,Azercosmos,2/3,29900.0,DVB-S2,,,
,Dialog TV,,,11592 V,,0,Irdeto,,,,False,Azercosmos,5/6,27690.0,DVB-S2,,,
,Dialog TV,,,11637 V,,0,Irdeto,,,,False,Azercosmos,5/6,27690.0,DVB-S2,,,
,Dialog TV,,,11675 V,,0,Irdeto,,,,False,Azercosmos,5/6,27690.0,DVB-S2,,,
8.0,City TV (Bulgaria),MPEG-4/SD,59.0,11555 V,,49.6-51.6,,,City TV (Bulgaria),https://www.lyngsat.com/tvchannels/bg/City-TV.html,False,Azercosmos,5/6,30000.0,DVB-S2,Bul,bg,
8.0,City TV (Bulgaria),MPEG-4/SD,59.0,11555 V,,49.6-51.6,,,City TV (Bulgaria),https://www.lyngsat.com/tvchannels/bg/City-TV.html,False,Azercosmos,5/6,30000.0,DVB-S2,Bul,bg,
