SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,,,,3634 L,tp 2C,38-39,,,,,False,,,,,,
,,,,3668 R,tp 1C,38-39,,,,,False,,,,,,
,,,,3677 L,tp 2C,38-39,,,,,False,,,,,,
,,,,3699 R,tp 1C,38-39,,,,,False,,,,,,
,,,,3727 R,tp 3C,38-39,,,,,False,,,,,,
,,,,3752 L,tp 4C,38-39,,,,,False,,,,,,
,,,,3768 L,tp 4C,38-39,,,,,False,,,,,,
,,,,3796 L,tp 6C,38-39,,,,,False,,,,,,
,,,,4027 L,tp 10C,38-39,,,,,False,,,,,,
,,,,4036 L,tp 10C,38-39,,,,,False,,,,,,
,,,,12625 H,tp F3,47-48,,,,,False,,,,,,
,,,,12649 H,tp F3,47-48,,,,,False,,,,,,
1.0,Alwatania TV,65535-1MPEG-4/HD,33.0,3672 R,tp 1C,38-39,,,,,False,,5/6,2857.0,DVB-S2,Ara,
,Burkina Faso mux,1-1,,3729 L,tp 4C,38-39,,,,,False,,3/5,16833.0,DVB-S2,,
1.0,RTB TV (Burkina Faso),MPEG-4/SD,101.0,3729 L,tp 4C,38-39,,,RTB TV (Burkina Faso),https://www.lyngsat.com/tvchannels/bf/RTB-TV.html,False,,3/5,16833.0,DVB-S2,Fre,bf
1.0,RTB TV (Burkina Faso),MPEG-4/SD,101.0,3729 L,tp 4C,38-39,,,RTB TV (Burkina Faso),https://www.lyngsat.com/tvchannels/bf/RTB-TV.html,False,,3/5,16833.0,DVB-S2,Fre,bf
2.0,RTB Zénith,MPEG-4/SD,121.0,3729 L,tp 4C,38-39,,,RTB Zénith,https://www.lyngsat.com/tvchannels/bf/RTB-Zenith.html,False,,3/5,16833.0,DVB-S2,Fre,bf
5.0,Canal 3 (Burkina Faso),MPEG-4/SD,401.0,3729 L,tp 4C,38-39,,,Canal 3 (Burkina Faso),https://www.lyngsat.com/tvchannels/bf/Canal-3.html,False,,3/5,16833.0,DVB-S2,Fre,bf
6.0,BF1,MPEG-4/SD,501.0,3729 L,tp 4C,38-39,,,BF1,https://www.lyngsat.com/tvchannels/bf/BF1.html,False,,3/5,16833.0,DVB-S2,Fre,bf
6.0,BF1,MPEG-4/SD,501.0,3729 L,tp 4C,38-39,,,BF1,https://www.lyngsat.com/tvchannels/bf/BF1.html,False,,3/5,16833.0,DVB-S2,Fre,bf
7.0,Burkina Info TV,MPEG-4/SD,601.0,3729 L,tp 4C,38-39,,,Burkina Info TV,https://www.lyngsat.com/tvchannels/bf/Burkina-Info-TV.html,False,,3/5,16833.0,DVB-S2,Fre,bf
9.0,Impact TV,MPEG-4/SD,801.0,3729 L,tp 4C,38-39,,,Impact TV,https://www.lyngsat.com/tvchannels/bf/Impact-TV.html,False,,3/5,16833.0,DVB-S2,Fre,bf
