SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,SkyLife,173-10,,11747 L,tp 2,0.0,Nagravision,,False,,5/6,23800,DVB-S2,
,SkyLife,173-1,,11785 L,tp 4,0.0,"Nagravision,Videoguard",,False,,800,23,DVB-S2,
,SkyLife,173-2,,11823 L,tp 6,0.0,"Nagravision,Videoguard",,False,,5/6,23800,DVB-S2,
,SkyLife,173-3,,11862 L,tp 8,0.0,"Nagravision,Videoguard",,False,,5/6,23800,DVB-S2,
,SkyLife,173-4,,11900 L,tp 10,0.0,"Nagravision,Videoguard",,False,,3/4,23800,DVB-S2,
,SkyLife,173-5,,11938 L,tp 12,0.0,Nagravision,,False,,5/6,23800,DVB-S2,
,SkyLife,173-16,,12290 H,tp CS2,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
,SkyLife,173-13,,12330 H,tp CS4,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
,SkyLife,173-18,,12370 H,tp CS6,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
,SkyLife,173-6,,12410 H,tp CS8,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
,SkyLife,173-7,,12450 H,tp CS10,0.0,"Nagravision,Videoguard",,False,,3/4,27489,DVB-S2,
,SkyLife,173-8,,12490 H,tp CS12,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
,SkyLife,173-9,,12530 H,tp CS14,0.0,"Nagravision,Videoguard",,False,,3/4,27489,DVB-S2,
,SkyLife,173-11,,12570 H,tp CS16,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
,SkyLife,,,12610 H,tp CS18,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
,SkyLife,173-15,,12650 H,tp CS20,0.0,Nagravision,,False,,3/4,29500,DVB-S2,
,SkyLife,173-17,,12690 H,tp CS22,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
,SkyLife,173-12,,12730 H,tp CS24,0.0,"Nagravision,Videoguard",,False,,3/4,29500,DVB-S2,
403.0,KBS 1 TV,MPEG-4/HD,1072.0,11900 L,tp 10,0.0,,,False,,3/4,23800,DVB-S2,Kor
1.0,KBS 1 TV,MPEG-4/HD,101.0,12523 V,tp CS13,0.0,,,False,,5/6,7900,DVB-S2,Kor
10.0,KBS 1 TV,MPEG-2/SD,1391.0,12670 V,tp CS21,0.0,Codicrypt,,False,,7/8,26700,DVB-S2,Kor
521.0,Latest popular song,,,11938 L,tp 12,0.0,,,False,,5/6,23800,DVB-S2,Kor
522.0,Is it popular?,,,11938 L,tp 12,0.0,,,False,,5/6,23800,DVB-S2,Kor
523.0,Old Pop Song of Memories,,,11938 L,tp 12,0.0,,,False,,5/6,23800,DVB-S2,Eng
524.0,EQ songs with mom,,,11938 L,tp 12,0.0,,,False,,5/6,23800,DVB-S2,Kor
,,4369-1,,12390 V,tp CS7,0.0,Codicrypt,,False,,7/8,26700,DVB-S2,
,,4369-1,,12670 V,tp CS21,0.0,Codicrypt,,False,,7/8,26700,DVB-S2,
508.0,Ch W,MPEG-2/SD,1871.0,12390 V,tp CS7,0.0,Codicrypt,,False,,7/8,26700,DVB-S2,Kor
801.0,JEI Talent TV,MPEG-2/SD,784.0,12390 V,tp CS7,0.0,Codicrypt,,False,,7/8,26700,DVB-S2,Kor
803.0,MTN,MPEG-2/SD,912.0,12390 V,tp CS7,0.0,Codicrypt,,False,,7/8,26700,DVB-S2,Kor
805.0,JTBC Golf,MPEG-2/SD,1040.0,12390 V,tp CS7,0.0,Codicrypt,,False,,7/8,26700,DVB-S2,Kor
