Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11720 H,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11720 H
11720 V,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11720 V
11760 H,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11760 H
11760 V,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11760 V
11800 H,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11800 H
11800 V,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11800 V
11840 H,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11840 H
11840 V,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11840 V
11880 H,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11880 H
11880 V,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11880 V
11920 H,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11920 H
11920 V,,Tata Play,,,IrdetoVideoguard,,False,,3/4,32720,DVB-S2,,11920 V
11960 H,,Tata Play,,,IrdetoVideoguard,,False,,3/5,34280,DVB-S2,,11960 H
11960 V,,Tata Play,,,IrdetoVideoguard,,False,,3/5,34280,DVB-S2,,11960 V
12000 H,,Tata Play,,,IrdetoVideoguard,,False,,3/5,34280,DVB-S2,,12000 H
12000 V,,Tata Play,,,IrdetoVideoguard,,False,,3/5,34280,DVB-S2,,12000 V
12040 H,,Tata Play,,,IrdetoVideoguard,,False,,3/5,34280,DVB-S2,,12040 H
12040 V,,Tata Play,,,IrdetoVideoguard,,False,,3/5,34280,DVB-S2,,12040 V
12080 H,,{},,,,,False,,3/5,34280,DVB-S2,,12080 H
12080 V,,Tata Play,,,IrdetoVideoguard,,False,,3/5,34280,DVB-S2,,12080 V
12120 H,,{},,,,,False,,3/5,34280,DVB-S2,,12120 H
12120 V,,{},,,,,False,,3/5,34280,DVB-S2,,12120 V
12160 H,,{},,,,,False,,3/5,34280,DVB-S2,,12160 H
12160 V,,Tata Play,,,IrdetoVideoguard,,False,,3/5,34280,DVB-S2,,12160 V
