SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
618.0,Radio N-Joy,,,DVB-S2,30000,2/3,12073 H,,50.0,,,Radio N-Joy,https://www.lyngsat.com/radiochannels/bg/Radio-N-Joy.html,,,False,,Bul,bg
618.0,Radio N-Joy,,,DVB-S2,30000,2/3,12073 H,,50.0,,,Radio N-Joy,https://www.lyngsat.com/radiochannels/bg/Radio-N-Joy.html,,,False,,Bul,bg
619.0,Radio Z-Rock,,,DVB-S2,30000,2/3,12073 H,,50.0,,,Radio Z-Rock,https://www.lyngsat.com/radiochannels/bg/Radio-Z-Rock.html,,,False,,Bul,bg
619.0,Radio Z-Rock,,,DVB-S2,30000,2/3,12073 H,,50.0,,,Radio Z-Rock,https://www.lyngsat.com/radiochannels/bg/Radio-Z-Rock.html,,,False,,Bul,bg
620.0,Radio Veselina,,,DVB-S2,30000,2/3,12073 H,,50.0,,,Radio Veselina,https://www.lyngsat.com/radiochannels/bg/Radio-Veselina.html,,,False,,Bul,bg
620.0,Radio Veselina,,,DVB-S2,30000,2/3,12073 H,,50.0,,,Radio Veselina,https://www.lyngsat.com/radiochannels/bg/Radio-Veselina.html,,,False,,Bul,bg
597.0,Radio Veronika,,,DVB-S2,30000,2/3,12092 V,,50.0,,,Radio Veronika,https://www.lyngsat.com/radiochannels/bg/Radio-Veronika.html,,,False,,Bul,bg
597.0,Radio Veronika,,,DVB-S2,30000,2/3,12092 V,,50.0,,,Radio Veronika,https://www.lyngsat.com/radiochannels/bg/Radio-Veronika.html,,,False,,Bul,bg
598.0,The Voice Bulgaria,,,DVB-S2,30000,2/3,12092 V,,50.0,,,The Voice Bulgaria,https://www.lyngsat.com/radiochannels/dk/The-Voice-Bulgaria.html,,,False,,Bul,dk
599.0,Magic FM (Bulgaria),,,DVB-S2,30000,2/3,12092 V,,50.0,,,Magic FM (Bulgaria),https://www.lyngsat.com/radiochannels/bg/Magic-FM.html,,,False,,Bul,bg
599.0,Magic FM (Bulgaria),,,DVB-S2,30000,2/3,12092 V,,50.0,,,Magic FM (Bulgaria),https://www.lyngsat.com/radiochannels/bg/Magic-FM.html,,,False,,Bul,bg
522.0,ERT World,HEVC,1610.0,DVB-S2,30000,2/3,12149 H,,50.0,,,ERT World,https://www.lyngsat.com/tvchannels/gr/ERT-World.html,,,False,,Gre,gr
530.0,TRT World,MPEG-4/SD,1650.0,DVB-S2,30000,2/3,12149 H,,50.0,,,TRT World,https://www.lyngsat.com/tvchannels/tr/TRT-World.html,,,False,,Eng,tr
530.0,TRT World,MPEG-4/SD,1650.0,DVB-S2,30000,2/3,12149 H,,50.0,,,TRT World,https://www.lyngsat.com/tvchannels/tr/TRT-World.html,,,False,,Eng,tr
