SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,TVD,1-3,,12270 V,,0,Irdeto,,,,False,,2/3,30000,DVB-S2,,
,TVD,1-2,,12310 V,,0,Irdeto,,,,False,,2/3,30000,DVB-S2,,
,TVD,1-1,,12350 V,,0,Irdeto,,,,False,,1/2,30000,DVB-S2,,
951.0,CDTV,MPEG-4/HD,911.0,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html,False,,2/3,30000,DVB-S2,Spa,cl
951.0,CDTV,MPEG-4/HD,911.0,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html,False,,2/3,30000,DVB-S2,Spa,cl
1952.0,CDTV,MPEG-4/1seg,931.0,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html,False,,2/3,30000,DVB-S2,Spa,cl
1952.0,CDTV,MPEG-4/1seg,931.0,12270 V,,0,,,CDTV,https://www.lyngsat.com/tvchannels/cl/CDTV.html,False,,2/3,30000,DVB-S2,Spa,cl
952.0,TV Senado (Chile),MPEG-4/HD,921.0,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,False,,2/3,30000,DVB-S2,Spa,cl
952.0,TV Senado (Chile),MPEG-4/HD,921.0,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,False,,2/3,30000,DVB-S2,Spa,cl
952.0,TV Senado (Chile),MPEG-4/HD,921.0,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,False,,2/3,30000,DVB-S2,Spa,cl
952.0,TV Senado (Chile),MPEG-4/HD,921.0,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,False,,2/3,30000,DVB-S2,Spa,cl
2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,False,,2/3,30000,DVB-S2,Spa,cl
2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,False,,2/3,30000,DVB-S2,Spa,cl
2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,False,,2/3,30000,DVB-S2,Spa,cl
2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,12270 V,,0,,,TV Senado (Chile),https://www.lyngsat.com/tvchannels/cl/TV-Senado.html,False,,2/3,30000,DVB-S2,Spa,cl
3054.0,El Conquistador FM,,,12270 V,,0,,,El Conquistador FM,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM.html,False,,2/3,30000,DVB-S2,Spa,cl
3054.0,El Conquistador FM,,,12270 V,,0,,,El Conquistador FM,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM.html,False,,2/3,30000,DVB-S2,Spa,cl
4054.0,El Conquistador FM Red Norte,,,12270 V,,0,,,El Conquistador FM Red Norte,https://www.lyngsat.com/radiochannels/cl/El-Conquistador-FM-Red-Norte.html,False,,2/3,30000,DVB-S2,Spa,cl
5701.0,ADN 97.1,,,12270 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html,False,,2/3,30000,DVB-S2,Spa,cl
5701.0,ADN 97.1,,,12270 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html,False,,2/3,30000,DVB-S2,Spa,cl
5701.0,ADN 97.1,,,12270 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html,False,,2/3,30000,DVB-S2,Spa,cl
5701.0,ADN 97.1,,,12270 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html,False,,2/3,30000,DVB-S2,Spa,cl
5701.0,ADN 97.1,,,12350 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html,False,,1/2,30000,DVB-S2,Spa,cl
5701.0,ADN 97.1,,,12350 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html,False,,1/2,30000,DVB-S2,Spa,cl
5701.0,ADN 97.1,,,12350 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html,False,,1/2,30000,DVB-S2,Spa,cl
5701.0,ADN 97.1,,,12350 V,,0,,,ADN 97.1,https://www.lyngsat.com/radiochannels/cl/ADN-971.html,False,,1/2,30000,DVB-S2,Spa,cl
5702.0,Los 40 Chile,,,12270 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html,False,,2/3,30000,DVB-S2,Spa,es
5702.0,Los 40 Chile,,,12270 V,,0,,,Los 40 Chile,https://www.lyngsat.com/radiochannels/es/Los-40-Chile.html,False,,2/3,30000,DVB-S2,Spa,es
