SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,Doordarshan,1-1,,3777 H,,,,https://www.lyngsat.com/providers/in/Doordarshan.html,,,True,Doordarshan,5/6,4400.0,DVB-S2,,
,Doordarshan,1-1,,3777 H,,,,https://www.lyngsat.com/providers/in/Doordarshan.html,,,True,Doordarshan,5/6,4400.0,DVB-S2,,
,Doordarshan,,,3782 H,,,BISS,https://www.lyngsat.com/providers/in/Doordarshan.html,,,True,Doordarshan,3/4,2000.0,DVB-S2,,
,Doordarshan,,,3782 H,,,BISS,https://www.lyngsat.com/providers/in/Doordarshan.html,,,True,Doordarshan,3/4,2000.0,DVB-S2,,
5.0,DD Sports,MPEG-4/SD,501.0,3777 H,,,BISS,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,5/6,4400.0,DVB-S2,Hin,in
5.0,DD Sports,MPEG-4/SD,501.0,3777 H,,,BISS,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,5/6,4400.0,DVB-S2,Hin,in
5.0,DD Sports,MPEG-4/SD,501.0,3777 H,,,BISS,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,5/6,4400.0,DVB-S2,Hin,in
6.0,DD Sports,MPEG-4/HD,601.0,3777 H,,,,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,5/6,4400.0,DVB-S2,Hin,in
6.0,DD Sports,MPEG-4/HD,601.0,3777 H,,,,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,5/6,4400.0,DVB-S2,Hin,in
6.0,DD Sports,MPEG-4/HD,601.0,3777 H,,,,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,5/6,4400.0,DVB-S2,Hin,in
4.0,DD Sports,MPEG-4/SD,104.0,3782 H,,,BISS,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,3/4,2000.0,DVB-S2,Hin,in
4.0,DD Sports,MPEG-4/SD,104.0,3782 H,,,BISS,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,3/4,2000.0,DVB-S2,Hin,in
4.0,DD Sports,MPEG-4/SD,104.0,3782 H,,,BISS,,DD Sports,https://www.lyngsat.com/tvchannels/in/DD-Sports.html,False,Doordarshan,3/4,2000.0,DVB-S2,Hin,in
7.0,DD Kisan,MPEG-4/SD,701.0,3777 H,,,,,DD Kisan,https://www.lyngsat.com/tvchannels/in/DD-Kisan.html,False,Doordarshan,5/6,4400.0,DVB-S2,,in
7.0,DD Kisan,MPEG-4/SD,701.0,3777 H,,,,,DD Kisan,https://www.lyngsat.com/tvchannels/in/DD-Kisan.html,False,Doordarshan,5/6,4400.0,DVB-S2,,in
3.0,[DD Bharati test card],MPEG-4/SD,103.0,3782 H,,,,,,,False,Doordarshan,3/4,2000.0,DVB-S2,Hin,
,AIR,,,3875 H,,,,https://www.lyngsat.com/providers/in/AIR.html,,,True,AIR,3/4,1000.0,DVB-S2,,
2000.0,AIR FM Rainbow Mumbai,,,3875 H,,,,,AIR FM Rainbow Mumbai,https://www.lyngsat.com/radiochannels/in/AIR-FM-Rainbow-Mumbai.html,False,AIR,3/4,1000.0,DVB-S2,,in
3000.0,AIR Marathi,,,3875 H,,,,,AIR Marathi,https://www.lyngsat.com/radiochannels/in/AIR-Marathi.html,False,AIR,3/4,1000.0,DVB-S2,Mar,in
