SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,(feeds),,,10956 H,tp 123,,,,,,False,,3/4,4800.0,DVB-S2,,
,(feeds),,,10962 H,tp 123,,,,,,False,,3/4,24800.0,DVB-S2,,
,(feeds),,,10968 H,tp 123,,,,,,False,,3/4,24800.0,DVB-S2,,
,(feeds),,,10974 H,tp 123,,,,,,False,,3/4,24800.0,DVB-S2,,
,(feeds),,,10985 H,tp 123,,,,,,False,,3/4,2500.0,DVB-S2,,
,(feeds),,,10988 H,tp 123,,,,,,False,,3/4,2500.0,DVB-S2,,
,(feeds),,,10999 H,tp 125,,,,,,False,,3/4,7200.0,DVB-S2,,
,(feeds),,,11008 H,tp 125,,,,,,False,,3/4,7200.0,DVB-S2,,
,(feeds),,,11017 H,tp 125,,,,,,False,,3/4,7200.0,DVB-S2,,
,(feeds),,,11022 V,tp 126,,,,,,False,,2/3,8888.0,DVB-S2,,
,(feeds),,,11028 H,tp 125,,,,,,False,,3/4,4800.0,DVB-S2,,
,(feeds),,,11040 H,tp 127,,,,,,False,,3/4,27200.0,DVB-S2,,
,(feeds),,,11047 V,tp 126,,,,,,False,,3/4,7500.0,DVB-S2,,
,(feeds),,,11049 H,tp 127,,,,,,False,,3/4,27200.0,DVB-S2,,
,(feeds),,,11059 H,tp 127,,,,,,False,,3/4,7200.0,DVB-S2,,
,(feeds),,,11068 H,tp 127,,,,,,False,,3/4,7200.0,DVB-S2,,
,(feeds),,,11083 H,tp 129,,,,,,False,,3/4,7500.0,DVB-S2,,
,(feeds),,,11088 V,tp 128,,,,,,False,,5/6,7500.0,DVB-S2,,
,(feeds),,,11091 H,tp 129,,,,,,False,,3/4,7200.0,DVB-S2,,
,(feeds),,,11098 H,tp 129,,,,,,False,,3/4,23166.0,DVB-S2,,
,(feeds),,,11100 V,tp 130,,,,,,False,,2/3,3166.0,DVB-S2,,
,(feeds),,,11103 H,tp 129,,,,,,False,,3/4,3166.0,DVB-S2,,
,(feeds),,,11105 V,tp 130,,,,,,False,,5/6,3600.0,DVB-S2,,
,(feeds),,,11107 H,tp 129,,,,,,False,,3/4,23166.0,DVB-S2,,
,(feeds),,,11111 H,tp 129,,,,,,False,,3/4,23166.0,DVB-S2,,
,(feeds),,,11120 V,tp 130,,,,,,False,,3/4,3333.0,DVB-S3,,
,(feeds),,,11122 H,tp 131,,,,,,False,,3/4,4800.0,DVB-S2,,
,(feeds),,,11128 H,tp 131,,,,,,False,,3/4,4444.0,DVB-S2,,
,(feeds),,,11129 V,tp 130,,,,,,False,,3/4,9600.0,DVB-S2,,
,(feeds),,,11141 H,tp 131,,,,,,False,,3/4,24800.0,DVB-S2,,
,(feeds),,,11148 V,tp 132,,,,,,False,,3/4,23750.0,DVB-S2,,
,(feeds),,,11149 H,tp 131,,,,,,False,,3/4,29600.0,DVB-S2,,
,(feeds),,,11152 V,tp 132,,,,,,False,,3/4,4800.0,DVB-S2,,
,(feeds),,,11161 V,tp 132,,,,,,False,,3/4,7200.0,DVB-S2,,
,(feeds),,,11166 H,tp 133,,,,,,False,,2/3,2400.0,DVB-S2,,
,(feeds),,,11169 H,tp 133,,,,,,False,,3/4,4800.0,DVB-S2,,
,(feeds),,,11173 V,tp 132,,,,,,False,,3/4,24444.0,DVB-S2,,
,(feeds),,,11175 H,tp 133,,,,,,False,,3/4,4800.0,DVB-S2,,
,(feeds),,,11179 H,tp 133,,,,,,False,,3/4,9600.0,DVB-S2,,
,(feeds),,,11185 V,tp 134,,,,,,False,,3/4,4900.0,DVB-S2,,
,(feeds),,,11191 V,tp 134,,,,,,False,,3/4,4900.0,DVB-S2,,
,(feeds),,,11193 H,tp 133,,,,,,False,,3/4,9600.0,DVB-S2,,
,(feeds),,,11572 V,tp 154,,,,,,False,,2/3,4680.0,DVB-S2,,
,(feeds),,,11578 V,tp 154,,,,,,False,,2/3,4680.0,DVB-S2,,
,(feeds),,,11583 V,tp 154,,,,,,False,,2/3,4680.0,DVB-S2,,
